title,videoId,description,channelId,channelTitle,ChannelPublishedAt,videoPublishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,duration,caption,licensedContent,channel_videoCount,channel_subscriberCount,channel_commentCount,channel_ViewCount,country
Sourest Food Challenge,1vnbc8PQDCk,We try some of the worlds most sour foods. GMM #876! Check out all of our taste test videos here: https://goo.gl/g5YiOU Good Mythical MORE: ...,UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,2008-09-17T14:37:49.000Z,2016-03-11T11:00:01.000Z,7334398,119502,1410,19687,0,PT14M40S,0,0,1508,12553087,2578,3510815544,United States
KIDS vs. FOOD - WEIRD SODAS,vCt1l_eZ45Q,SUBSCRIBE to the REACT Channel: http://goo.gl/47iJqh Watch all People Vs. Food Episodes (Kids/Teens/Adults): http://goo.gl/KjLw5C All REACT channel ...,UCHEf6T_gVq4tlW5i91ESiWg,REACT,2013-07-30T10:19:47.000Z,2016-03-01T18:00:01.000Z,5730467,0,0,4151,0,PT6M58S,0,0,917,8084573,0,2054460364,0
Food Inc.,smk2xq2l3Ig,Mostrando um resumo da trama . O atual metodo de producao de alimentos crus e em grande parte uma resposta ao crescimento da industria de fast food ...,UCBqoqzPchLyvmNHrt-yrYJg,O Passageiro da Agonia,2007-10-10T20:13:40.000Z,2013-11-23T03:10:58.000Z,213357,1333,36,220,0,PT1H33M45S,0,0,6,414,0,472181,0
Caracal Screams for Food,xQ49jtlz_3I,This baby caracal was hungry. She looked at her caretaker and screamed at them multiple times for their attention so they could feed her. Check Out Our ...,UCYZKDmmS5NNIaiD6hlNWh7Q,DailyPicksandFlicks,2012-03-16T19:42:50.000Z,2017-02-14T00:02:50.000Z,1636311,40469,476,4404,0,PT32S,0,0,4804,133999,1,253267571,0
eTalks - The Secrets of Food Marketing,mKTORFmMycQ,Think you aren't being fooled by advertising tricks? Take a look at this so-called expert revealing food marketing's secret weapon. No amount of marketing ...,UCqPnYuCCQg2NnDCah7ctKDw,Compassion in World Farming,2007-03-06T12:32:25.000Z,2014-05-12T19:19:11.000Z,8766618,20602,920,4163,0,PT7M,0,0,128,14397,37,16504706,0
Sushi for Cats,zGcYabz3hYg,EQUIPMENT I use on my channel that you can buy online (Amazon affiliates links) --Knife-- Chef Knife: Sekimagoroku Gyuto (http://amzn.to/1OkxnYt) Chef ...,UCRxAgfYexGLlu1WHGIMUDqw,JunsKitchen,2012-11-12T02:38:12.000Z,2017-07-24T10:03:57.000Z,2345240,77024,1198,7069,0,PT4M4S,0,0,15,885027,67,46484551,0
Pyongyang Street Food - North Korea,ZdhSuJ47Zqw,"READ THE DESCRIPTION! I'm Indonesian. I was going to a street food stall at Bugsae Street in Pyongyang. I don't buy many kinds of food, since we are ...",UCzvCf_q10UZkUJE0lOav0ag,Jaka Parker,2012-02-13T06:17:06.000Z,2016-05-02T02:49:25.000Z,6622888,27400,4982,16258,0,PT7M45S,0,0,110,87467,0,21127253,Indonesia
"Fast food, Fat profits: Obesity in America",slwgXXVXM3I,"Subscribe to our channel http://bit.ly/AJSubscribe Obesity in America has reached a crisis point. Two out of every three Americans are overweight, one out of ...",UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,2006-11-23T14:12:43.000Z,2010-11-19T17:55:49.000Z,1535541,6298,458,3631,0,PT23M15S,0,0,71579,1510971,3302,883888217,0
"If Ed Sheeran's ""Shape of You"" was about Food Waste",B1-pKWOt2yM,"The club isn't the best place to save the planet, so the restaurant's where I go Me and my friends at the table talking stats about bout food waste in the world I saw ...",UCg3_C7BwcV0kBlJbBFHTPJQ,Global Citizen,2008-09-22T23:18:45.000Z,2017-03-21T05:18:09.000Z,50361,1109,27,80,0,PT2M26S,0,0,851,117983,93,75366427,0
"Fast food chicken: Testing Subway, McDonald's, A&W, Wendy's & Tim Hortons (CBC Marketplace)",xd3Trr8Xrdc,"We test grilled chicken sandwiches from Subway, McDonald's, A&W, Wendy's and Tim Hortons to find out how much chicken is in that chicken. Watch more: ...",UCuFFtHWoLl5fauMMD5Ww2jA,CBC News,2014-07-25T13:46:46.000Z,2017-02-24T23:30:01.000Z,567992,5178,671,1504,0,PT22M27S,0,0,8409,378062,0,175783894,Canada
Civilians Try Military Food,4E8HirPLWDg,"I don't know how I feel about cardboard meat."" Check out more awesome videos at BuzzFeedVideo! http://bit.ly/YTbuzzfeedvideo MUSIC Dixie Fife and Drum ...",UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,2011-08-10T21:27:29.000Z,2015-01-02T22:27:39.000Z,10622272,89367,1980,11334,0,PT3M13S,0,0,4391,12821043,267,10510483331,0
6 Foods You're Eating Wrong,iF8yxtm6yQ0,Orange you glad you watched this video? Post to Facebook: http://on.fb.me/1d6GzZu Like BuzzFeedVideo on Facebook: http://on.fb.me/1ilcE7k Post to Twitter: ...,UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,2011-08-10T21:27:29.000Z,2014-01-28T23:39:12.000Z,17847261,124954,6706,11298,0,PT1M57S,0,0,4391,12821043,267,10510483331,0
14 Foods that Cleanse the Liver,YI_XlHokmHk,https://ghc.us/14k Help detox your liver naturally through the foods you eat. Dr. Group gives his list of the top 14 Foods to help cleanse the liver. I made an ...,UCUYI_ovPG0xO3mCjVCWvcbA,Global Healing Center,2007-12-06T17:51:11.000Z,2013-05-21T17:31:37.000Z,4110046,20389,931,674,0,PT4M55S,0,0,204,106344,66,15141185,United States
Real Food vs. Gummy Food Challenge!,n28XrKcvcv0,Gummy Pizza or real pizza? Gummy Worm or real worm? Vat19 employees spin the wheel to see what they get on their plate. Buy the gummy candies here: ...,UCDRbNGFusqlXX4a5vwi9ouQ,Vat19,2007-02-28T15:10:22.000Z,2016-05-19T23:11:36.000Z,29184256,115884,6915,17433,0,PT7M15S,0,0,1111,3917103,2339,3307185327,United States
How the food you eat affects your gut - Shilpa Ravella,1sISguPDlhY,View full lesson: http://ed.ted.com/lessons/how-the-food-you-eat-affects-your-gut-shilpa-ravella The bacteria in our guts can break down food the body can't ...,UCsooa4yRKGN_zEE8iknghZA,TED-Ed,2011-03-01T20:33:10.000Z,2017-03-23T15:07:29.000Z,715817,16418,218,866,0,PT5M10S,0,0,1353,4914026,227,688652382,0
Americans Try Balkan Food With Their Uber Driver,ndm6QyXhGMc,"Watch more episodes of ""Take Us To Your Food"" https://www.youtube.com/watch?v=I7Okt-aRYMQ&index=2&list=PL5vtqDuUM1DltDK8ZH514m-rE-mGq6bOI ...",UCay_OLhWtf9iklq8zg_or0g,Boldly,2013-04-09T18:38:36.000Z,2014-10-30T02:17:37.000Z,3631767,58612,634,13655,0,PT5M43S,0,0,3186,8074248,58,7569899072,United States
The Food Lab: How to Roast the Best Potatoes of Your Life,_wx__fEyDj0,"Read up on the full details here: http://www.seriouseats.com/recipes/2016/12/the-best-roast-potatoes-ever-recipe.html This year, I decided to reexamine my ...",UC6S5a3MQtr_PSWZxysXkOCg,SeriousEats,2006-12-12T21:31:01.000Z,2016-12-05T22:55:55.000Z,1756902,51220,733,1065,0,PT3M37S,0,0,314,108393,25,11965792,0
Foodies Kill Their Food For The First Time,fFW5gPlSJcE,"""I want to know if I'm ok with this."" We took four people to a family farm. They slaughtered their own chickens and we told the story Check out more awesome ...",UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,2011-08-10T21:27:29.000Z,2015-02-01T21:30:25.000Z,9760521,125537,38083,53404,0,PT6M48S,0,0,4391,12821043,267,10510483331,0
Where Illegal Food Goes to Die,4twBzf6ngSc,"She's been threatened with voodoo and death threats, but U.S. customs supervisor Ellie Scaffa doesn't let that stop her. Scaffa's job is to dispose of of ...",UCajXeitgFL-rb5-gXI-aG8Q,Great Big Story,2015-03-16T15:49:01.000Z,2015-12-28T07:00:01.000Z,1482239,5772,1098,984,0,PT1M56S,0,0,1277,1209776,0,354748704,United States
6 Must Try Japanese Foods | Iwate,j5gy6QLq8wg,We discover six must try Japanese dishes in Iwate prefecture. > Huge thanks to Tohoku 365: https://tohoku365.com/ > And huge thanks to Quinlan! What an ...,UCHL9bfHTxCMi-7vfxQ-AYtg,Abroad in Japan,2012-04-07T16:34:40.000Z,2017-01-19T15:43:12.000Z,844894,14743,465,1340,0,PT12M32S,0,0,111,497467,5,49518511,0
Food Critic Pug,C0wb_K9VCtI,Pablo the Pug is a professional food critic who travels the world testing his sensitive palate at the most prestigious restaurants across the globe. NOTE: Do NOT ...,UCjqqFwAhaP4yDLTDiLbmmzA,Adam Cox,2006-10-26T09:38:54.000Z,2012-11-07T17:54:53.000Z,2008873,14914,613,1460,0,PT2M49S,0,0,15,49227,35,20608397,0
Australians Try Australian-American Food,bJwfyg27wHI,"If I had any more of that I'll regret it until the day I die."" Check out more awesome videos at BuzzFeedVideo! http://bit.ly/YTbuzzfeedvideo MUSIC Flame and ...",UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,2011-08-10T21:27:29.000Z,2015-04-06T19:31:31.000Z,4301279,44620,2635,9115,0,PT3M54S,0,0,4391,12821043,267,10510483331,0
Fresh vs Frozen Food,zjsOOT347cA,Which is more nutritious - Fresh or Frozen? SUBSCRIBE - http://bit.ly/10kWnZ7 Check out UpDesk - http://bit.ly/HCeBwB Instagram and Twitter: @mitchellmoffit ...,UCC552Sd-3nyi_tk2BudLUzA,AsapSCIENCE,2012-05-28T17:33:43.000Z,2013-11-07T16:00:02.000Z,4934939,42381,1620,2221,0,PT2M9S,0,0,231,6828926,1597,820517268,0
EATING PEOPLES FOOD PRANK!,nU9dinwMyHo,"Thank you for stopping by the channel! If you enjoyed, join the bruh bruh family by clicking here http://bit.ly/1jJ9uw1 :D Second Channel: ...",UC1r4VtVE__5K6c_L_3Vlxxg,fouseyTUBE,2011-03-21T08:32:25.000Z,2013-08-27T21:40:43.000Z,15852556,182093,6086,22642,0,PT4M11S,0,0,181,10186785,13043,1581675841,United States
Action Bronson Presents: Random Moments in Food,1151XIp7K_E,"In between recording some new music and shooting the second season of FTD, and breaking new ground in television with Traveling the Stars: Ancient Aliens ...",UCaLfMkkHhSA_LaCta0BzyhQ,Munchies,2014-03-24T21:21:29.000Z,2016-07-18T11:00:00.000Z,979002,7513,273,999,0,PT8M35S,0,0,695,1806271,0,320078928,United States
Are GMOs Good or Bad? Genetic Engineering & Our Food,7TmcXYp8xu4,Are GMOs bad for your health? Or is this fear unfounded? Support us on Patreon so we can make more videos (and get cool stuff in return): ...,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,2013-07-09T20:17:20.000Z,2017-03-30T14:00:42.000Z,3354185,210816,4304,18593,0,PT9M3S,0,0,64,4481409,23,264401172,0
10 Incredible Food Life Hacks You Need To Know!,3rHWUki86N8,"This is Quick and Simple Life Hacks, Food Edition. We've put together 10 amazing food related hacks that you need to know. Sit back, grab your frying pan and ...",UCI4I6ldZ0jWe7vXpUVeVcpg,HouseholdHacker,2007-11-06T07:19:31.000Z,2013-08-14T07:32:38.000Z,9152082,66471,3390,3891,0,PT2M13S,0,0,425,4565875,5282,700462528,United States
Goodie Mob - Soul Food,nKO43xG66OI,Music video by Goodie Mob performing Soul Food. (C) 1995 LaFace Records LLC.,UCr2XqnA9Tiok4XPzATz-wCg,GoodieMoBVEVO,2013-05-29T00:27:20.000Z,2014-02-26T05:04:49.000Z,548532,4788,141,245,0,PT4M34S,0,0,7,9325,0,5155800,0
Anthony Bourdain Rates Food Trends,6qjOdmukDm0,"Anthony Bourdain weighs in on today's most popular food trends, including avocado toast, rose and truffle oil. Subscribe NOW to The Tonight Show Starring ...",UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,2006-01-08T09:41:20.000Z,2017-04-20T20:30:01.000Z,392514,3423,147,350,0,PT4M47S,0,0,3629,14102216,428,7520426365,0
How Overwatch Characters Eat Their Food - With Lethal Soul,pEjlNhR-zDE,Reaper has lunch with the Overwatch team. SUBSCRIBE TO D-PIDDY :: https://www.youtube.com/dpiddy?sub_confirmation=1 Main Channel ...,UCmJyp7qrztjH8GVCJxoM8xQ,D Piddy,2012-10-28T03:45:55.000Z,2016-07-18T17:02:08.000Z,6264081,150114,17018,13966,0,PT4M44S,0,0,137,721806,189,209624896,United States
"Mama Dog Begs, Brings Food Back to Pups",Kxm8_jaBTfY,"Occurred on December 16, 2016 / Bangkok, Thailand Info from Licensor: ""This mother dog was begging for the grilled chicken for the second time. The first time ...",UC3339WgBDKIcxTfywuSmG8w,ViralHog,2014-08-22T23:08:31.000Z,2016-12-20T23:26:12.000Z,3185482,10372,168,740,0,PT1M32S,0,0,3415,164660,0,361573898,United States
The food we were born to eat: John McDougall at TEDxFremont,d5wfMNNr3ak,www.tedxfremont.com What food habits do all great civilizations have in common? John McDougall suggests that starch-based diets are the foods humans were ...,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,2009-06-23T16:00:48.000Z,2012-12-04T23:46:44.000Z,1637312,17958,2095,4324,0,PT17M13S,0,0,97536,8425675,322,1638456477,0
Marketing food to children | Anna Lappe | TEDxManhattan,0bop3D7-dDM,"Author, activist, and Project Director of the Food MythBusters, Anna Lappe takes on the billion-dollar business of marketing junk food, soda, and fast food to ...",UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,2009-06-23T16:00:48.000Z,2013-03-11T14:06:06.000Z,741716,1698,75,257,0,PT14M38S,0,0,97536,8425675,322,1638456477,0
Food Serving Sizes Are Ridiculous,7yQmXWuH10g,"Serving sizes are ridiculous. Everyone eats a ton more than the amount listed on the nutrition facts. Foods we looked at: Doritos, Oreos, Lucky Charms, peanut ...",UCpko_-a4wgz2u_DgDgd9fqA,BuzzFeedVideo,2011-08-10T21:27:29.000Z,2013-05-17T17:15:04.000Z,7189289,41094,1555,6331,0,PT1M19S,0,0,4391,12821042,267,10510483331,0
Grow Food | Appetite For Change,PqgU3co4vcI,"Appetite For Change is a North Minneapolis nonprofit organization that uses food as a tool to build health, wealth and social change. ""Grow Food"" is the ...",UCxg0e94tZZVqHYxkwg-QmjQ,"Appetite For Change, Inc.",2016-11-17T12:31:01.000Z,2016-11-17T14:17:42.000Z,400964,8608,109,1118,0,PT4M58S,0,0,2,2677,0,401765,0
Why does almost half of America's food go to waste?,k8TDfjbpSBE,"Roughly 40 percent of food produced in America never makes it to the table. Whether it rots in the field, is trashed at the supermarket, or thrown out at home, ...",UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,2009-11-30T16:50:12.000Z,2015-06-16T22:42:17.000Z,75292,438,8,0,0,PT9M6S,0,0,18334,467097,57,255150336,0
Healthy Food Prank,VhJSHUB415g,Please Share this and hit the Like button:) Tickle Bug Prank- http://youtu.be/oomrVruouZs Nuts Prank- http://youtu.be/UmaJNGa2pSw Follow me Here ...,UCnOVVuoLJ_1YY8A0V802wHA,RomanAtwood,2009-11-18T17:22:03.000Z,2013-07-11T15:36:10.000Z,9340540,122734,2225,12042,0,PT2M59S,0,0,132,10493685,4717,1491503549,0
Raining Food,I-XmXrz-t2Q,Raining Food 2: http://youtu.be/SVDF-0GGcW4 Filmed by Crazy Russian Hacker on his Phantom v2010 http://www.youtube.com/CrazyRussianHacker Song ...,UCGwruZaVBlp2AwbdUdNaLPQ,SteveKardynal,2009-02-08T09:26:42.000Z,2014-04-20T17:11:58.000Z,5704012,94083,13402,12458,0,PT2M32S,0,0,32,5271358,23011,500951333,0
Sesame Street: Healthy Foods,KBMxpDbp51A,"If you're watching videos with your preschooler and would like to do so in a safe, child-friendly environment, please join us at http://www.sesamestreet.org ...",UCoookXUzPciGrEZEXmh4Jjg,Sesame Street,2006-01-16T00:56:52.000Z,2009-05-29T14:33:14.000Z,4680845,4313,1280,1863,0,PT2M46S,0,0,2310,2825533,21016,3886142288,United States
Top 100 Amazing Food Art Ideas,l3yDHcL3DTY,MUSIC TITLE - The Creek BY- Topher Mohr and Alex Elena FROM- Youtube Audio Library watch more ...,UCvMo70Vkk5ewNvOFSZkmTXA,Photo Album,2014-09-04T11:00:45.000Z,2014-09-14T10:38:54.000Z,3323434,10638,950,786,0,PT8M21S,0,0,22,9187,0,8531754,0
Food Choices - Trailer,9UOw8icI1fY,"This new ground-breaking documentary explores the impact that food choices have on people's health, the health of our planet and on the lives of other living ...",UCxk91kWNnZEIyE-1HgqzvHw,GravitasVODGlobal,2013-09-06T22:27:11.000Z,2016-09-01T12:04:05.000Z,65414,0,0,0,0,PT2M32S,0,0,334,3657,0,3008083,0
FOOD BATTLE 2011,Y-SJ-4uqmUU,WATCH BLOOPERS + DELETED BATTLE: http://bit.ly/fb11XTRAS WATCH THIS EPISODE EN ESPANOL: http://youtu.be/fYLMS579LqY CHECK OUT NEW ...,UCY30JRSgfhYXA6i6xX1erWg,Smosh,2005-11-19T10:25:07.000Z,2011-09-23T19:26:39.000Z,32292867,213849,10691,50022,0,PT8M15S,0,0,901,22751528,1377627,6639778509,United States
The Extraordinary Life and Times of Strawberry | Save The Food | Ad Council,WREXBUZBrS8,Follow the journey of a strawberry from the farm to the refrigerator to understand all that it takes to bring your food to you. Did you know that 40% of our food ends ...,UClwkBPKzW8h_rfZWuG_kWjw,Ad Council,2006-03-10T14:41:07.000Z,2016-04-20T12:30:04.000Z,1155464,1983,36,115,0,PT2M,0,0,493,57461,340,112660480,0
Drive Thru Vanishing Food,omo6g8j-L3s,Learn Magic at http://www.penguinmagic.com Vlogs On 2nd Channel - http://youtube.com/RahatsIphone Videos to check out! Magic Door Prank ...,UCCsj3Uk-cuVQejdoX-Pc_Lg,MagicofRahat,2007-07-13T05:00:39.000Z,2015-04-09T21:23:39.000Z,3017545,70614,645,3868,0,PT3M19S,0,0,229,5041368,1673,725709577,0
Serving McDonalds to food experts?,4Qa6QXBxxWw,What happens when you serve McDonald's to some food experts and pretend it's a new organic meal? Check it out! Intro & outro music: Tantu Beats: ...,UCqpEvTZJYFkO9pIzAjYG_Dw,LifeHunters,2012-10-17T16:20:04.000Z,2014-10-20T14:04:38.000Z,9784102,70204,7392,7349,0,PT3M36S,0,0,32,101133,2,35138427,0
What if wild animals ate fast food,8lOhvS-xyrA,Created by Rollin' Wild: http://www.facebook.com/RollinWild.,UC3lBNds3nbCUiBXChm80MIw,mrbungle73,2006-09-10T12:12:33.000Z,2013-02-20T11:41:48.000Z,9494340,84599,3211,3846,0,PT1M44S,0,0,54,38107,4,29374114,0
Genetically Modify Food,S7iLPJMEkiU,"Genetically modified (GM) foods have been around for decades. Created by modifying the DNA of one organism through the introduction of genes from another, ...",UCenxjWEkb0Sv67vejOgZ3Tg,IntelligenceSquared Debates,2007-05-04T13:35:46.000Z,2014-12-04T07:37:58.000Z,104968,746,71,1697,0,PT1H43M1S,0,0,684,85850,63,8094298,United States
Making Real Food w/ Play-Doh Toys,r01P9RmMeBI,"Everyone thinks about eating Play-Doh, but we actually do it! GMM #568! Good Mythical MORE: http://youtu.be/S2wT2F8lY6E SUBSCRIBE for daily episodes: ...",UC4PooiX37Pld1T8J5SYT-SQ,Good Mythical Morning,2008-09-17T14:37:49.000Z,2014-11-11T11:00:10.000Z,21226169,166283,6748,17352,0,PT14M40S,0,0,1508,12553085,2578,3510815544,United States
Raccoon Steals Cats' Food (Original),FTcjzaqL0pE,"Raccoon eating cats' food, likes to mix it in the water like a bowl of cereal. Funny how she runs off with hands full at the end. Rigogonzalez23.blogspot.com.",UCN8RMtcFAG0ho_DsNkpX-Gg,Rigoberto Gonzalez,2011-09-06T16:38:01.000Z,2012-11-27T08:11:52.000Z,7519433,29714,569,3459,0,PT1M17S,0,0,5,1565,0,7529824,0
Food Chains Compilation: Crash Course Kids,CZhE2p46vJk,"Maybe you'd like to just hear about one topic for a while. We understand. So today, let's just watch some videos about how we get energy. And how one animal ...",UCONtPx56PSebXJOxbFv-2jQ,Crash Course Kids,2014-09-08T16:46:23.000Z,2016-05-26T19:41:25.000Z,249137,1144,92,242,0,PT15M57S,0,0,104,164180,0,11948736,United States
JULIAN SMITH - Pre-Blessed Food,j9JUqS4Q2A0,"""IT DONE BEEN BLESSED!!"" Follow me on Twitter! http://twitter.com/juliansmithtv Add me on Facebook! http://facebook.com/juliansmithtv Written & Directed by: ...",UCxUycBeiK8TcU6WBRkTXRlg,Julian Smith,2006-10-31T21:56:29.000Z,2010-10-25T11:29:02.000Z,5509436,68784,1934,10016,0,PT1M33S,0,0,173,1824750,2473,392492123,United States
Content Cop - AMATEUR FOOD REVIEWERS,uL5bcwKRqAM,"LET ME KNOW WHO I SHOULD BUST NEXT. There are a lot of obvious targets out there, but I don't want to be an obvious boy. ya feel me? Thanks for watching!",UC4USoIAL9qcsx5nCZV_QRnA,iDubbbzTV,2012-08-18T04:11:12.000Z,2015-12-23T15:30:01.000Z,9302255,240978,2171,24460,0,PT9M30S,0,0,238,4690324,0,587578364,United States
Pamela Ronald: The case for engineering our food,wZ2TF8-PGQ4,"Pamela Ronald studies the genes that make plants more resistant to disease and stress. In an eye-opening talk, she describes her decade-long quest to help ...",UCAuUUnT6oDeKwE6v1NGQxug,TED,2006-12-06T23:27:08.000Z,2015-05-04T16:54:29.000Z,137334,2841,471,965,0,PT17M50S,0,0,2443,7620077,4912,848553938,0
How to Start a Raw Food Diet!,gLHUF8Tw_Dc,Want to start a raw food diet? Now is the time! Here are 10 easy ways that you can start succeeding in living a FullyRaw lifestyle! http://youtu.be/gLHUF8Tw_Dc ...,UC_cOrj8dlCqYnGgp0xdkxow,FullyRawKristina,2012-03-12T09:19:08.000Z,2013-01-09T14:04:41.000Z,1090086,16374,313,1835,0,PT8M7S,0,0,455,896024,179,87540561,United States
Food That Kills - Full Presentation,KNCGkprGW_o,Presented by: Dr. Michael Klaper - 1993 Official Website for Dr. Michael Klaper http://doctorklaper.com/index.html STUDIES: Dietary fat intake and carotid artery ...,UCLX0LAb9hvwetsFbIXOoymQ,DianeDi,2006-03-09T16:28:42.000Z,2011-10-22T19:51:43.000Z,1257407,9617,601,4100,0,PT58M4S,0,0,265,17284,1550,9409405,0
"Urban Agroecoloy: 6,000 lbs of food on 1/10th acre - Urban Homestead - Urban Permaculture",NCmTJkZy0rM,"Go to https://FoodAbundance.com to join the Food Abundance movement. Over 6000 pounds of food per year, on 1/10 acre located just 15 minutes from ...",UCoY2mpm1R2WiNfBl1V-gxtQ,FoodAbundance,2012-03-17T05:54:47.000Z,2012-03-21T06:46:36.000Z,2938283,16865,250,1809,0,PT8M39S,0,0,18,33623,7,6375806,0
This computer will grow your food in the future | Caleb Harper,LEx6K4P4GJc,"What if we could grow delicious, nutrient-dense food, indoors anywhere in the world? Caleb Harper, director of the Open Agriculture Initiative at the MIT Media ...",UCAuUUnT6oDeKwE6v1NGQxug,TED,2006-12-06T23:27:08.000Z,2016-03-29T16:43:24.000Z,134090,5647,97,595,0,PT15M56S,0,0,2443,7620077,4912,848553938,0
